STATE,DMEPOS RURAL ZIP CODE,YEAR/QTR
MN,56281,201504
MN,56282,201504
MN,56283,201504
MN,56284,201504
MN,56285,201504
MN,56287,201504
MN,56288,201504
MN,56289,201504
MN,56291,201504
MN,56292,201504
MN,56293,201504
MN,56294,201504
MN,56295,201504
MN,56296,201504
MN,56297,201504
MN,56308,201504
MN,56309,201504
MN,56311,201504
MN,56313,201504
MN,56314,201504
MN,56315,201504
MN,56317,201504
MN,56318,201504
MN,56319,201504
MN,56323,201504
MN,56324,201504
MN,56326,201504
MN,56327,201504
MN,56328,201504
MN,56330,201504
MN,56332,201504
MN,56334,201504
MN,56336,201504
MN,56338,201504
MN,56339,201504
MN,56341,201504
MN,56342,201504
MN,56343,201504
MN,56344,201504
MN,56345,201504
MN,56347,201504
MN,56349,201504
MN,56350,201504
MN,56353,201504
MN,56354,201504
MN,56355,201504
MN,56358,201504
MN,56359,201504
MN,56360,201504
MN,56361,201504
MN,56363,201504
MN,56364,201504
MN,56373,201504
MN,56381,201504
MN,56382,201504
MN,56384,201504
MN,56385,201504
MN,56386,201504
MN,56389,201504
MN,56401,201504
MN,56425,201504
MN,56430,201504
MN,56431,201504
MN,56433,201504
MN,56434,201504
MN,56435,201504
MN,56436,201504
MN,56437,201504
MN,56438,201504
MN,56440,201504
MN,56441,201504
MN,56442,201504
MN,56443,201504
MN,56444,201504
MN,56446,201504
MN,56447,201504
MN,56448,201504
MN,56449,201504
MN,56450,201504
MN,56452,201504
MN,56453,201504
MN,56455,201504
MN,56456,201504
MN,56458,201504
MN,56459,201504
MN,56461,201504
MN,56464,201504
MN,56465,201504
MN,56466,201504
MN,56467,201504
MN,56468,201504
MN,56469,201504
MN,56470,201504
MN,56472,201504
MN,56473,201504
MN,56474,201504
MN,56475,201504
MN,56477,201504
MN,56478,201504
MN,56479,201504
MN,56481,201504
MN,56482,201504
MN,56484,201504
MN,56501,201504
MN,56502,201504
MN,56510,201504
MN,56511,201504
MN,56515,201504
MN,56516,201504
MN,56518,201504
MN,56519,201504
MN,56520,201504
MN,56521,201504
MN,56522,201504
MN,56524,201504
MN,56527,201504
MN,56528,201504
MN,56531,201504
MN,56533,201504
MN,56534,201504
MN,56537,201504
MN,56538,201504
MN,56541,201504
MN,56543,201504
MN,56544,201504
MN,56545,201504
MN,56548,201504
MN,56550,201504
MN,56551,201504
MN,56553,201504
MN,56554,201504
MN,56557,201504
MN,56565,201504
MN,56566,201504
MN,56567,201504
MN,56569,201504
MN,56570,201504
MN,56571,201504
MN,56572,201504
MN,56573,201504
MN,56574,201504
MN,56575,201504
MN,56576,201504
MN,56577,201504
MN,56578,201504
MN,56579,201504
MN,56581,201504
MN,56583,201504
MN,56584,201504
MN,56586,201504
MN,56587,201504
MN,56588,201504
MN,56589,201504
MN,56590,201504
MN,56591,201504
MN,56593,201504
MN,56594,201504
MN,56601,201504
MN,56619,201504
MN,56621,201504
MN,56623,201504
MN,56626,201504
MN,56627,201504
MN,56628,201504
MN,56629,201504
MN,56630,201504
MN,56631,201504
MN,56633,201504
MN,56634,201504
MN,56636,201504
MN,56637,201504
MN,56639,201504
MN,56641,201504
MN,56644,201504
MN,56647,201504
MN,56649,201504
MN,56650,201504
MN,56651,201504
MN,56652,201504
MN,56653,201504
MN,56654,201504
MN,56655,201504
MN,56657,201504
MN,56658,201504
MN,56659,201504
MN,56660,201504
MN,56661,201504
MN,56662,201504
MN,56663,201504
MN,56666,201504
MN,56667,201504
MN,56668,201504
MN,56669,201504
MN,56670,201504
MN,56671,201504
MN,56672,201504
MN,56673,201504
MN,56676,201504
MN,56678,201504
MN,56679,201504
MN,56680,201504
MN,56681,201504
MN,56682,201504
MN,56683,201504
MN,56684,201504
MN,56685,201504
MN,56686,201504
MN,56687,201504
MN,56688,201504
MN,56701,201504
MN,56710,201504
MN,56711,201504
MN,56713,201504
MN,56714,201504
MN,56715,201504
MN,56720,201504
MN,56724,201504
MN,56725,201504
MN,56726,201504
MN,56727,201504
MN,56728,201504
MN,56729,201504
MN,56731,201504
MN,56732,201504
MN,56733,201504
MN,56734,201504
MN,56735,201504
MN,56737,201504
MN,56738,201504
MN,56740,201504
MN,56741,201504
MN,56742,201504
MN,56744,201504
MN,56748,201504
MN,56750,201504
MN,56751,201504
MN,56754,201504
MN,56755,201504
MN,56756,201504
MN,56757,201504
MN,56758,201504
MN,56759,201504
MN,56760,201504
MN,56761,201504
MN,56762,201504
MN,56763,201504
SD,57002,201504
SD,57006,201504
SD,57007,201504
SD,57010,201504
SD,57016,201504
SD,57017,201504
SD,57024,201504
SD,57026,201504
SD,57028,201504
SD,57029,201504
SD,57031,201504
SD,57037,201504
SD,57040,201504
SD,57042,201504
SD,57045,201504
SD,57046,201504
SD,57050,201504
SD,57051,201504
SD,57052,201504
SD,57054,201504
SD,57057,201504
SD,57059,201504
SD,57061,201504
SD,57062,201504
SD,57063,201504
SD,57065,201504
SD,57066,201504
SD,57067,201504
SD,57069,201504
SD,57071,201504
SD,57072,201504
SD,57073,201504
SD,57075,201504
SD,57076,201504
SD,57078,201504
SD,57201,201504
SD,57212,201504
SD,57213,201504
SD,57214,201504
SD,57216,201504
SD,57217,201504
SD,57218,201504
SD,57219,201504
SD,57220,201504
SD,57221,201504
SD,57223,201504
SD,57224,201504
SD,57225,201504
SD,57226,201504
SD,57227,201504
SD,57231,201504
SD,57232,201504
SD,57233,201504
SD,57234,201504
SD,57235,201504
SD,57236,201504
SD,57237,201504
SD,57238,201504
SD,57239,201504
SD,57241,201504
SD,57242,201504
SD,57243,201504
SD,57245,201504
SD,57246,201504
SD,57247,201504
SD,57248,201504
SD,57249,201504
SD,57251,201504
SD,57252,201504
SD,57255,201504
SD,57256,201504
SD,57257,201504
SD,57258,201504
SD,57259,201504
SD,57260,201504
SD,57261,201504
SD,57262,201504
SD,57263,201504
SD,57264,201504
SD,57265,201504
SD,57266,201504
SD,57268,201504
SD,57269,201504
SD,57270,201504
SD,57271,201504
SD,57272,201504
SD,57273,201504
SD,57274,201504
SD,57276,201504
SD,57278,201504
SD,57279,201504
SD,57301,201504
SD,57311,201504
SD,57312,201504
SD,57313,201504
SD,57314,201504
SD,57315,201504
SD,57317,201504
SD,57321,201504
SD,57322,201504
SD,57323,201504
SD,57324,201504
SD,57325,201504
SD,57326,201504
SD,57328,201504
SD,57329,201504
SD,57330,201504
SD,57331,201504
SD,57332,201504
SD,57334,201504
SD,57335,201504
SD,57337,201504
SD,57339,201504
SD,57340,201504
SD,57341,201504
SD,57342,201504
SD,57344,201504
SD,57345,201504
SD,57346,201504
SD,57348,201504
SD,57349,201504
SD,57350,201504
SD,57353,201504
SD,57354,201504
SD,57355,201504
SD,57356,201504
SD,57358,201504
SD,57359,201504
SD,57361,201504
SD,57362,201504
SD,57363,201504
SD,57364,201504
SD,57365,201504
SD,57366,201504
SD,57367,201504
SD,57368,201504
SD,57369,201504
SD,57370,201504
SD,57371,201504
SD,57373,201504
SD,57374,201504
SD,57375,201504
SD,57376,201504
SD,57379,201504
SD,57380,201504
SD,57381,201504
SD,57382,201504
SD,57383,201504
SD,57384,201504
SD,57385,201504
SD,57386,201504
SD,57399,201504
SD,57401,201504
SD,57402,201504
SD,57420,201504
SD,57421,201504
SD,57422,201504
SD,57424,201504
SD,57426,201504
SD,57427,201504
SD,57428,201504
SD,57429,201504
SD,57430,201504
SD,57432,201504
SD,57433,201504
SD,57434,201504
SD,57435,201504
SD,57436,201504
SD,57437,201504
SD,57438,201504
SD,57439,201504
SD,57440,201504
SD,57441,201504
SD,57442,201504
SD,57445,201504
SD,57446,201504
SD,57448,201504
SD,57449,201504
SD,57450,201504
SD,57451,201504
SD,57452,201504
SD,57454,201504
SD,57455,201504
SD,57456,201504
SD,57457,201504
SD,57460,201504
SD,57461,201504
SD,57465,201504
SD,57466,201504
SD,57467,201504
SD,57468,201504
SD,57469,201504
SD,57470,201504
SD,57471,201504
SD,57472,201504
SD,57473,201504
SD,57474,201504
SD,57475,201504
SD,57476,201504
SD,57477,201504
SD,57479,201504
SD,57481,201504
SD,57501,201504
SD,57520,201504
SD,57521,201504
SD,57522,201504
SD,57523,201504
SD,57528,201504
SD,57529,201504
SD,57531,201504
SD,57532,201504
SD,57533,201504
SD,57534,201504
SD,57536,201504
SD,57537,201504
SD,57538,201504
SD,57540,201504
SD,57541,201504
SD,57543,201504
SD,57544,201504
SD,57547,201504
SD,57548,201504
SD,57551,201504
SD,57552,201504
SD,57553,201504
SD,57555,201504
SD,57559,201504
SD,57560,201504
SD,57562,201504
SD,57563,201504
SD,57564,201504
SD,57566,201504
SD,57567,201504
SD,57568,201504
SD,57569,201504
SD,57570,201504
SD,57571,201504
SD,57572,201504
SD,57574,201504
SD,57576,201504
SD,57577,201504
SD,57579,201504
SD,57580,201504
SD,57584,201504
SD,57585,201504
SD,57601,201504
SD,57620,201504
SD,57621,201504
SD,57622,201504
SD,57623,201504
SD,57625,201504
SD,57630,201504
SD,57631,201504
SD,57632,201504
SD,57633,201504
SD,57634,201504
SD,57636,201504
SD,57638,201504
SD,57639,201504
SD,57640,201504
SD,57641,201504
SD,57642,201504
SD,57644,201504
SD,57645,201504
SD,57646,201504
SD,57648,201504
SD,57649,201504
SD,57650,201504
SD,57651,201504
SD,57652,201504
SD,57656,201504
SD,57657,201504
SD,57658,201504
SD,57659,201504
SD,57660,201504
SD,57661,201504
SD,57714,201504
SD,57716,201504
SD,57717,201504
SD,57720,201504
SD,57724,201504
SD,57732,201504
SD,57735,201504
SD,57747,201504
SD,57750,201504
SD,57752,201504
SD,57754,201504
SD,57755,201504
SD,57756,201504
SD,57759,201504
SD,57760,201504
SD,57762,201504
SD,57763,201504
SD,57764,201504
SD,57766,201504
SD,57770,201504
SD,57772,201504
SD,57775,201504
SD,57776,201504
SD,57779,201504
SD,57782,201504
SD,57783,201504
SD,57793,201504
SD,57794,201504
SD,57799,201504
ND,58001,201504
ND,58008,201504
ND,58009,201504
ND,58013,201504
ND,58015,201504
ND,58016,201504
ND,58017,201504
ND,58018,201504
ND,58027,201504
ND,58030,201504
ND,58031,201504
ND,58032,201504
ND,58033,201504
ND,58035,201504
ND,58040,201504
ND,58041,201504
ND,58043,201504
ND,58045,201504
ND,58046,201504
ND,58049,201504
ND,58053,201504
ND,58054,201504
ND,58056,201504
ND,58057,201504
ND,58058,201504
ND,58060,201504
ND,58061,201504
ND,58062,201504
ND,58063,201504
ND,58065,201504
ND,58067,201504
ND,58068,201504
ND,58069,201504
ND,58072,201504
ND,58074,201504
ND,58075,201504
ND,58076,201504
ND,58077,201504
ND,58081,201504
ND,58210,201504
ND,58212,201504
ND,58216,201504
ND,58218,201504
ND,58219,201504
ND,58220,201504
ND,58222,201504
ND,58223,201504
ND,58224,201504
ND,58225,201504
ND,58227,201504
ND,58229,201504
ND,58230,201504
ND,58231,201504
ND,58233,201504
ND,58236,201504
ND,58237,201504
ND,58238,201504
ND,58239,201504
ND,58240,201504
ND,58241,201504
ND,58243,201504
ND,58249,201504
ND,58250,201504
ND,58254,201504
ND,58255,201504
ND,58257,201504
ND,58259,201504
ND,58260,201504
ND,58261,201504
ND,58262,201504
ND,58265,201504
ND,58269,201504
ND,58270,201504
ND,58271,201504
ND,58272,201504
ND,58273,201504
ND,58274,201504
ND,58276,201504
ND,58277,201504
ND,58281,201504
ND,58282,201504
ND,58301,201504
ND,58310,201504
ND,58311,201504
ND,58313,201504
ND,58316,201504
ND,58317,201504
ND,58318,201504
ND,58321,201504
ND,58323,201504
ND,58324,201504
ND,58325,201504
ND,58327,201504
ND,58329,201504
ND,58330,201504
ND,58331,201504
ND,58332,201504
ND,58335,201504
ND,58338,201504
ND,58339,201504
ND,58341,201504
ND,58343,201504
ND,58344,201504
ND,58345,201504
ND,58346,201504
ND,58348,201504
ND,58351,201504
ND,58352,201504
ND,58353,201504
ND,58355,201504
ND,58356,201504
ND,58357,201504
ND,58361,201504
ND,58362,201504
ND,58363,201504
ND,58365,201504
ND,58366,201504
ND,58367,201504
ND,58368,201504
ND,58369,201504
ND,58370,201504
ND,58372,201504
ND,58374,201504
ND,58377,201504
ND,58379,201504
ND,58380,201504
ND,58381,201504
ND,58382,201504
ND,58384,201504
ND,58385,201504
ND,58386,201504
ND,58401,201504
ND,58402,201504
ND,58405,201504
ND,58413,201504
ND,58415,201504
ND,58416,201504
ND,58418,201504
ND,58420,201504
ND,58421,201504
ND,58422,201504
ND,58423,201504
ND,58424,201504
ND,58425,201504
ND,58426,201504
ND,58428,201504
ND,58429,201504
ND,58430,201504
ND,58431,201504
ND,58433,201504
ND,58436,201504
ND,58438,201504
ND,58439,201504
ND,58440,201504
ND,58441,201504
ND,58442,201504
ND,58443,201504
ND,58444,201504
ND,58445,201504
ND,58448,201504
ND,58451,201504
ND,58452,201504
ND,58454,201504
ND,58455,201504
ND,58456,201504
ND,58458,201504
ND,58460,201504
ND,58461,201504
ND,58463,201504
ND,58464,201504
ND,58466,201504
ND,58467,201504
ND,58472,201504
ND,58474,201504
ND,58475,201504
ND,58476,201504
ND,58478,201504
ND,58479,201504
ND,58480,201504
ND,58481,201504
ND,58482,201504
ND,58483,201504
ND,58484,201504
ND,58486,201504
ND,58487,201504
ND,58488,201504
ND,58490,201504
ND,58492,201504
ND,58495,201504
ND,58496,201504
ND,58497,201504
ND,58523,201504
ND,58524,201504
ND,58529,201504
ND,58531,201504
ND,58533,201504
ND,58540,201504
ND,58541,201504
ND,58542,201504
ND,58544,201504
ND,58545,201504
ND,58549,201504
ND,58552,201504
ND,58559,201504
ND,58561,201504
ND,58562,201504
ND,58564,201504
ND,58565,201504
ND,58569,201504
ND,58571,201504
ND,58573,201504
ND,58575,201504
ND,58576,201504
ND,58577,201504
ND,58579,201504
ND,58580,201504
ND,58581,201504
ND,58601,201504
ND,58602,201504
ND,58620,201504
ND,58621,201504
ND,58622,201504
ND,58623,201504
ND,58625,201504
ND,58626,201504
ND,58627,201504
ND,58630,201504
ND,58632,201504
ND,58634,201504
ND,58636,201504
ND,58639,201504
ND,58640,201504
ND,58641,201504
ND,58642,201504
ND,58643,201504
ND,58644,201504
ND,58645,201504
ND,58646,201504
ND,58647,201504
ND,58649,201504
ND,58650,201504
ND,58651,201504
ND,58652,201504
ND,58653,201504
ND,58654,201504
ND,58655,201504
ND,58656,201504
ND,58701,201504
ND,58702,201504
ND,58703,201504
ND,58704,201504
ND,58705,201504
ND,58707,201504
ND,58710,201504
ND,58711,201504
ND,58712,201504
ND,58713,201504
ND,58716,201504
ND,58718,201504
ND,58721,201504
ND,58722,201504
ND,58723,201504
ND,58725,201504
ND,58727,201504
ND,58730,201504
ND,58731,201504
ND,58733,201504
ND,58734,201504
ND,58735,201504
ND,58736,201504
ND,58737,201504
ND,58740,201504
ND,58741,201504
ND,58744,201504
ND,58746,201504
ND,58748,201504
ND,58750,201504
ND,58752,201504
ND,58755,201504
ND,58756,201504
ND,58757,201504
ND,58758,201504
ND,58759,201504
ND,58760,201504
ND,58761,201504
ND,58762,201504
ND,58763,201504
ND,58765,201504
ND,58768,201504
ND,58769,201504
ND,58770,201504
ND,58771,201504
ND,58772,201504
ND,58773,201504
ND,58775,201504
ND,58776,201504
ND,58778,201504
ND,58779,201504
ND,58781,201504
ND,58782,201504
ND,58783,201504
ND,58784,201504
ND,58785,201504
ND,58787,201504
ND,58788,201504
ND,58789,201504
ND,58790,201504
ND,58792,201504
ND,58793,201504
ND,58794,201504
ND,58795,201504
ND,58801,201504
ND,58802,201504
ND,58803,201504
ND,58830,201504
ND,58831,201504
ND,58833,201504
ND,58835,201504
ND,58838,201504
ND,58843,201504
ND,58844,201504
ND,58845,201504
ND,58847,201504
ND,58849,201504
ND,58852,201504
ND,58853,201504
ND,58854,201504
ND,58856,201504
MT,59001,201504
MT,59003,201504
MT,59004,201504
MT,59010,201504
MT,59011,201504
MT,59012,201504
MT,59016,201504
MT,59018,201504
MT,59019,201504
MT,59020,201504
MT,59022,201504
MT,59025,201504
MT,59027,201504
MT,59028,201504
MT,59030,201504
MT,59031,201504
MT,59032,201504
MT,59033,201504
MT,59034,201504
MT,59035,201504
MT,59036,201504
MT,59038,201504
MT,59039,201504
MT,59043,201504
MT,59047,201504
MT,59050,201504
MT,59052,201504
MT,59053,201504
MT,59054,201504
MT,59055,201504
MT,59058,201504
MT,59059,201504
MT,59061,201504
MT,59062,201504
MT,59063,201504
MT,59065,201504
MT,59066,201504
MT,59067,201504
MT,59069,201504
MT,59072,201504
MT,59073,201504
MT,59075,201504
MT,59076,201504
MT,59077,201504
MT,59078,201504
MT,59081,201504
MT,59082,201504
MT,59083,201504
MT,59084,201504
MT,59085,201504
MT,59086,201504
MT,59087,201504
MT,59089,201504
MT,59201,201504
MT,59211,201504
MT,59212,201504
MT,59213,201504
MT,59214,201504
MT,59215,201504
MT,59217,201504
MT,59218,201504
MT,59219,201504
MT,59221,201504
MT,59222,201504
MT,59223,201504
MT,59225,201504
MT,59226,201504
MT,59230,201504
MT,59231,201504
MT,59240,201504
MT,59241,201504
MT,59242,201504
MT,59243,201504
MT,59244,201504
MT,59247,201504
MT,59248,201504
MT,59250,201504
MT,59252,201504
MT,59253,201504
MT,59254,201504
MT,59255,201504
MT,59256,201504
MT,59257,201504
MT,59258,201504
MT,59259,201504
MT,59260,201504
MT,59261,201504
MT,59262,201504
MT,59263,201504
MT,59270,201504
MT,59273,201504
MT,59274,201504
MT,59275,201504
MT,59276,201504
MT,59301,201504
MT,59311,201504
MT,59312,201504
MT,59313,201504
MT,59314,201504
MT,59315,201504
MT,59316,201504
MT,59317,201504
MT,59318,201504
MT,59319,201504
MT,59322,201504
MT,59323,201504
MT,59324,201504
MT,59326,201504
MT,59327,201504
MT,59330,201504
MT,59332,201504
MT,59333,201504
MT,59336,201504
MT,59337,201504
MT,59338,201504
MT,59339,201504
MT,59341,201504
MT,59343,201504
MT,59344,201504
MT,59345,201504
MT,59347,201504
MT,59349,201504
MT,59351,201504
MT,59353,201504
MT,59354,201504
MT,59410,201504
MT,59411,201504
MT,59416,201504
MT,59417,201504
MT,59418,201504
MT,59419,201504
MT,59420,201504
MT,59422,201504
MT,59424,201504
MT,59425,201504
MT,59427,201504
MT,59430,201504
MT,59432,201504
MT,59433,201504
MT,59434,201504
MT,59435,201504
MT,59436,201504
MT,59440,201504
MT,59441,201504
MT,59442,201504
MT,59444,201504
MT,59446,201504
MT,59447,201504
MT,59448,201504
MT,59450,201504
MT,59451,201504
MT,59452,201504
MT,59453,201504
MT,59454,201504
MT,59456,201504
MT,59457,201504
MT,59460,201504
MT,59461,201504
MT,59462,201504
MT,59464,201504
MT,59466,201504
MT,59467,201504
MT,59468,201504
MT,59469,201504
MT,59471,201504
MT,59474,201504
MT,59479,201504
MT,59482,201504
MT,59484,201504
MT,59486,201504
MT,59489,201504
MT,59501,201504
MT,59520,201504
MT,59521,201504
MT,59522,201504
MT,59523,201504
MT,59524,201504
MT,59525,201504
MT,59526,201504
MT,59527,201504
MT,59528,201504
MT,59529,201504
MT,59530,201504
MT,59531,201504
MT,59532,201504
MT,59535,201504
MT,59537,201504
MT,59538,201504
MT,59540,201504
MT,59542,201504
MT,59544,201504
MT,59545,201504
MT,59546,201504
MT,59547,201504
MT,59601,201504
MT,59602,201504
MT,59604,201504
MT,59620,201504
MT,59623,201504
MT,59624,201504
MT,59625,201504
MT,59626,201504
MT,59631,201504
MT,59632,201504
MT,59633,201504
MT,59634,201504
MT,59635,201504
MT,59636,201504
MT,59638,201504
MT,59639,201504
MT,59640,201504
MT,59641,201504
MT,59642,201504
MT,59643,201504
MT,59644,201504
MT,59645,201504
MT,59647,201504
MT,59648,201504
MT,59701,201504
MT,59702,201504
MT,59703,201504
MT,59707,201504
MT,59710,201504
MT,59711,201504
MT,59713,201504
MT,59714,201504
MT,59715,201504
MT,59716,201504
MT,59717,201504
MT,59718,201504
MT,59719,201504
MT,59720,201504
MT,59721,201504
MT,59722,201504
MT,59724,201504
MT,59725,201504
MT,59727,201504
MT,59728,201504
MT,59729,201504
MT,59730,201504
MT,59731,201504
MT,59732,201504
MT,59733,201504
MT,59735,201504
MT,59736,201504
MT,59739,201504
MT,59740,201504
MT,59741,201504
MT,59743,201504
MT,59745,201504
MT,59746,201504
MT,59747,201504
MT,59748,201504
MT,59749,201504
MT,59750,201504
MT,59751,201504
MT,59752,201504
MT,59754,201504
MT,59755,201504
MT,59756,201504
MT,59758,201504
MT,59759,201504
MT,59760,201504
MT,59761,201504
MT,59762,201504
MT,59771,201504
MT,59772,201504
MT,59820,201504
MT,59821,201504
MT,59824,201504
MT,59827,201504
MT,59828,201504
MT,59829,201504
MT,59830,201504
MT,59831,201504
MT,59832,201504
MT,59833,201504
MT,59835,201504
MT,59837,201504
MT,59840,201504
MT,59841,201504
MT,59842,201504
MT,59843,201504
MT,59844,201504
MT,59845,201504
MT,59848,201504
MT,59853,201504
MT,59854,201504
MT,59855,201504
MT,59856,201504
MT,59858,201504
MT,59859,201504
MT,59860,201504
MT,59863,201504
MT,59864,201504
MT,59865,201504
MT,59866,201504
MT,59867,201504
MT,59870,201504
MT,59871,201504
MT,59872,201504
MT,59873,201504
MT,59874,201504
MT,59875,201504
MT,59901,201504
MT,59903,201504
MT,59904,201504
MT,59910,201504
MT,59911,201504
MT,59912,201504
MT,59913,201504
MT,59914,201504
MT,59915,201504
MT,59916,201504
MT,59917,201504
MT,59918,201504
MT,59919,201504
MT,59920,201504
MT,59921,201504
MT,59922,201504
MT,59923,201504
MT,59925,201504
MT,59926,201504
MT,59927,201504
MT,59928,201504
MT,59929,201504
MT,59930,201504
MT,59931,201504
MT,59932,201504
MT,59933,201504
MT,59934,201504
MT,59935,201504
MT,59936,201504
MT,59937,201504
IL,60113,201504
IL,60420,201504
IL,60460,201504
IL,60470,201504
IL,60518,201504
IL,60530,201504
IL,60531,201504
IL,60549,201504
IL,60551,201504
IL,60553,201504
IL,60557,201504
IL,60911,201504
IL,60912,201504
IL,60918,201504
IL,60920,201504
IL,60921,201504
IL,60924,201504
IL,60926,201504
IL,60927,201504
IL,60928,201504
IL,60929,201504
IL,60930,201504
IL,60931,201504
IL,60934,201504
IL,60938,201504
IL,60939,201504
IL,60945,201504
IL,60948,201504
IL,60951,201504
IL,60953,201504
IL,60955,201504
IL,60956,201504
IL,60966,201504
IL,60967,201504
IL,60968,201504
IL,60970,201504
IL,60973,201504
IL,60974,201504
IL,61001,201504
IL,61006,201504
IL,61007,201504
IL,61010,201504
IL,61013,201504
IL,61014,201504
IL,61015,201504
IL,61018,201504
IL,61019,201504
IL,61020,201504
IL,61021,201504
IL,61025,201504
IL,61027,201504
IL,61028,201504
IL,61030,201504
IL,61031,201504
IL,61032,201504
IL,61036,201504
IL,61037,201504
IL,61039,201504
IL,61041,201504
IL,61042,201504
IL,61043,201504
IL,61044,201504
IL,61046,201504
IL,61047,201504
IL,61048,201504
IL,61049,201504
IL,61050,201504
IL,61051,201504
IL,61052,201504
IL,61053,201504
IL,61054,201504
IL,61057,201504
IL,61059,201504
IL,61060,201504
IL,61061,201504
IL,61062,201504
IL,61064,201504
IL,61067,201504
IL,61068,201504
IL,61070,201504
IL,61071,201504
IL,61074,201504
IL,61075,201504
IL,61078,201504
IL,61081,201504
IL,61084,201504
IL,61085,201504
IL,61087,201504
IL,61089,201504
IL,61091,201504
IL,61230,201504
IL,61243,201504
IL,61250,201504
IL,61251,201504
IL,61252,201504
IL,61261,201504
IL,61270,201504
IL,61277,201504
IL,61283,201504
IL,61285,201504
IL,61301,201504
IL,61310,201504
IL,61311,201504
IL,61312,201504
IL,61313,201504
IL,61314,201504
IL,61315,201504
IL,61316,201504
IL,61317,201504
IL,61318,201504
IL,61319,201504
IL,61320,201504
IL,61321,201504
IL,61322,201504
IL,61323,201504
IL,61324,201504
IL,61325,201504
IL,61326,201504
IL,61327,201504
IL,61328,201504
IL,61329,201504
IL,61330,201504
IL,61331,201504
IL,61332,201504
IL,61333,201504
IL,61334,201504
IL,61335,201504
IL,61336,201504
IL,61337,201504
IL,61338,201504
IL,61340,201504
IL,61341,201504
IL,61342,201504
IL,61344,201504
IL,61345,201504
IL,61346,201504
IL,61348,201504
IL,61349,201504
IL,61350,201504
IL,61353,201504
IL,61354,201504
IL,61356,201504
IL,61358,201504
IL,61359,201504
IL,61360,201504
IL,61361,201504
IL,61362,201504
IL,61363,201504
IL,61364,201504
IL,61367,201504
IL,61368,201504
IL,61370,201504
IL,61371,201504
IL,61372,201504
IL,61373,201504
IL,61374,201504
IL,61376,201504
IL,61378,201504
IL,61379,201504
IL,61401,201504
IL,61402,201504
IL,61410,201504
IL,61411,201504
IL,61412,201504
IL,61414,201504
IL,61415,201504
IL,61416,201504
IL,61417,201504
IL,61418,201504
IL,61420,201504
IL,61422,201504
IL,61423,201504
IL,61425,201504
IL,61427,201504
IL,61428,201504
IL,61430,201504
IL,61431,201504
IL,61432,201504
IL,61433,201504
IL,61435,201504
IL,61436,201504
IL,61437,201504
IL,61438,201504
IL,61439,201504
IL,61440,201504
IL,61441,201504
IL,61447,201504
IL,61448,201504
IL,61450,201504
IL,61452,201504
IL,61453,201504
IL,61454,201504
IL,61455,201504
IL,61458,201504
IL,61459,201504
IL,61460,201504
IL,61462,201504
IL,61467,201504
IL,61469,201504
IL,61470,201504
IL,61471,201504
IL,61472,201504
IL,61473,201504
IL,61474,201504
IL,61475,201504
IL,61477,201504
IL,61478,201504
IL,61480,201504
IL,61482,201504
IL,61484,201504
IL,61485,201504
IL,61488,201504
IL,61489,201504
IL,61501,201504
IL,61519,201504
IL,61520,201504
IL,61524,201504
IL,61531,201504
IL,61532,201504
IL,61542,201504
IL,61543,201504
IL,61544,201504
IL,61546,201504
IL,61553,201504
IL,61560,201504
IL,61563,201504
IL,61567,201504
IL,61572,201504
IL,61723,201504
IL,61739,201504
IL,61740,201504
IL,61741,201504
IL,61743,201504
IL,61751,201504
IL,61764,201504
IL,61769,201504
IL,61775,201504
IL,61910,201504
IL,61911,201504
IL,61912,201504
IL,61914,201504
IL,61917,201504
IL,61919,201504
IL,61920,201504
IL,61924,201504
IL,61925,201504
IL,61928,201504
IL,61930,201504
IL,61931,201504
IL,61932,201504
IL,61933,201504
IL,61937,201504
IL,61938,201504
IL,61940,201504
IL,61941,201504
IL,61942,201504
IL,61943,201504
IL,61944,201504
IL,61949,201504
IL,61951,201504
IL,61953,201504
IL,61955,201504
IL,61956,201504
IL,61957,201504
IL,62006,201504
IL,62011,201504
IL,62013,201504
IL,62015,201504
IL,62016,201504
IL,62017,201504
IL,62027,201504
IL,62032,201504
IL,62036,201504
IL,62044,201504
IL,62045,201504
IL,62047,201504
IL,62049,201504
IL,62050,201504
IL,62051,201504
IL,62053,201504
IL,62054,201504
IL,62056,201504
IL,62065,201504
IL,62070,201504
IL,62075,201504
IL,62076,201504
IL,62077,201504
IL,62078,201504
IL,62080,201504
IL,62081,201504
IL,62082,201504
IL,62083,201504
IL,62089,201504
IL,62091,201504
IL,62092,201504
IL,62094,201504
IL,62098,201504
IL,62214,201504
IL,62217,201504
IL,62233,201504
IL,62237,201504
IL,62238,201504
IL,62241,201504
IL,62242,201504
IL,62247,201504
IL,62259,201504
IL,62261,201504
IL,62263,201504
IL,62268,201504
IL,62271,201504
IL,62272,201504
IL,62274,201504
IL,62277,201504
IL,62278,201504
IL,62280,201504
IL,62286,201504
IL,62288,201504
IL,62292,201504
IL,62297,201504
IL,62301,201504
IL,62305,201504
IL,62306,201504
IL,62311,201504
IL,62312,201504
IL,62313,201504
IL,62314,201504
IL,62316,201504
IL,62319,201504
IL,62320,201504
IL,62321,201504
IL,62323,201504
IL,62324,201504
IL,62325,201504
IL,62326,201504
IL,62329,201504
IL,62330,201504
IL,62334,201504
IL,62336,201504
IL,62338,201504
